level_id,level_date,side,level,touched_at,anchor
1216,2022-09-22,lower,11406.62824728022,2022-09-23 06:46:00-04:00,59.0
1219,2022-09-27,lower,11205.345983893674,2022-09-27 22:12:00-04:00,123.0
1217,2022-09-23,lower,11200.453623716281,2022-09-27 22:19:00-04:00,123.0
1222,2022-09-30,lower,10951.813380464959,2022-10-02 19:52:00-04:00,71.25
1223,2022-10-03,upper,11394.19061439567,2022-10-03 20:17:00-04:00,48.0
1222,2022-09-30,upper,11443.811619535041,2022-10-04 02:46:00-04:00,29.25
1221,2022-09-29,upper,11659.698774180375,2022-10-04 10:01:00-04:00,123.5
1217,2022-09-23,upper,11665.171376283719,2022-10-04 10:12:00-04:00,123.5
1226,2022-10-06,lower,11320.090857567091,2022-10-07 08:51:00-04:00,22.75
1224,2022-10-04,lower,11293.145995587087,2022-10-07 09:44:00-04:00,243.5
1225,2022-10-05,lower,11210.846316789759,2022-10-07 10:01:00-04:00,162.25
1223,2022-10-03,lower,10839.30938560433,2022-10-11 09:56:00-04:00,63.25
1228,2022-10-10,lower,10828.911918928978,2022-10-11 09:58:00-04:00,63.25
1229,2022-10-11,lower,10626.049230701945,2022-10-13 08:30:00-04:00,79.5
1230,2022-10-12,lower,10612.661745419522,2022-10-13 08:30:00-04:00,79.5
1229,2022-10-11,upper,11160.575769298055,2022-10-13 22:31:00-04:00,105.5
1233,2022-10-17,upper,11282.132898557971,2022-10-17 23:42:00-04:00,15.25
1228,2022-10-10,upper,11334.338081071022,2022-10-18 00:18:00-04:00,128.5
1227,2022-10-07,upper,11564.971176348332,2022-10-25 09:31:00-04:00,34.0
1238,2022-10-24,upper,11643.776491612476,2022-10-25 09:54:00-04:00,34.0
1234,2022-10-18,upper,11657.433404218707,2022-10-25 09:55:00-04:00,34.0
1239,2022-10-25,lower,11295.296535945847,2022-10-27 09:51:00-04:00,103.75
1235,2022-10-19,lower,10890.143606830316,2022-11-03 06:18:00-04:00,42.75
1236,2022-10-20,lower,10838.772800764338,2022-11-03 07:28:00-04:00,69.25
1233,2022-10-17,lower,10785.242101442029,2022-11-03 09:44:00-04:00,56.75
1237,2022-10-21,lower,10764.719610538341,2022-11-03 09:45:00-04:00,56.75
1248,2022-11-07,upper,11131.65562868064,2022-11-08 10:48:00-05:00,97.75
1250,2022-11-09,upper,11198.403031557606,2022-11-10 08:30:00-05:00,27.25
1249,2022-11-08,upper,11265.117067630265,2022-11-10 08:45:00-05:00,27.25
1243,2022-10-31,upper,11701.105117735204,2022-11-11 00:48:00-05:00,30.5
1240,2022-10-26,upper,11747.73290059356,2022-11-11 02:46:00-05:00,34.0
1252,2022-11-11,upper,11911.900365803349,2022-11-15 07:27:00-05:00,25.75
1253,2022-11-14,upper,11963.510825379766,2022-11-15 08:30:00-05:00,62.5
1255,2022-11-16,lower,11592.448534422849,2022-11-17 08:08:00-05:00,66.25
1253,2022-11-14,lower,11555.739174620234,2022-11-17 09:00:00-05:00,78.5
1256,2022-11-17,upper,11797.285748835813,2022-11-18 05:40:00-05:00,63.0
1257,2022-11-18,lower,11549.211504960516,2022-11-22 03:32:00-05:00,31.5
1259,2022-11-22,upper,11790.142005674923,2022-11-23 07:40:00-05:00,31.75
1258,2022-11-21,upper,11849.28186562853,2022-11-23 09:54:00-05:00,45.25
1261,2022-11-24,lower,11787.196029486602,2022-11-25 09:31:00-05:00,34.75
1262,2022-11-25,lower,11643.535986435312,2022-11-28 05:02:00-05:00,64.75
1260,2022-11-23,lower,11573.070378612196,2022-11-29 09:45:00-05:00,58.75
1266,2022-12-01,lower,11789.394449088326,2022-12-02 08:31:00-05:00,33.25
1268,2022-12-05,lower,11735.080997899688,2022-12-06 09:44:00-05:00,43.75
1267,2022-12-02,lower,11677.698355199149,2022-12-06 09:57:00-05:00,43.75
1269,2022-12-06,lower,11501.850823944607,2022-12-07 06:44:00-05:00,21.5
1258,2022-11-21,lower,11443.71813437147,2022-12-07 07:21:00-05:00,60.25
1264,2022-11-29,lower,11439.211018160979,2022-12-07 07:27:00-05:00,60.25
1270,2022-12-07,upper,11739.750537768581,2022-12-09 08:30:00-05:00,45.75
1273,2022-12-12,upper,11855.629740050335,2022-12-13 03:01:00-05:00,23.75
1269,2022-12-06,upper,12005.524176055393,2022-12-13 08:26:00-05:00,48.75
1267,2022-12-02,upper,12062.801644800851,2022-12-13 08:29:00-05:00,48.75
1268,2022-12-05,upper,12101.919002100312,2022-12-13 08:29:00-05:00,48.75
1254,2022-11-15,upper,12218.957330024152,2022-12-13 08:30:00-05:00,48.75
1266,2022-12-01,upper,12311.730550911674,2022-12-13 08:30:00-05:00,48.75
1273,2022-12-12,lower,11529.745259949665,2022-12-15 10:04:00-05:00,158.25
1265,2022-11-30,lower,11381.964807967212,2022-12-16 03:14:00-05:00,63.0
1271,2022-12-08,lower,11315.876460299049,2022-12-16 04:25:00-05:00,110.75
1278,2022-12-19,lower,11121.328961004048,2022-12-19 22:11:00-05:00,19.25
1280,2022-12-21,lower,11036.300929721321,2022-12-22 10:12:00-05:00,115.5
1287,2023-01-03,lower,10779.425622787592,2023-01-06 04:35:00-05:00,24.25
1282,2022-12-23,upper,11211.791251359777,2023-01-09 09:30:00-05:00,50.75
1283,2022-12-27,upper,11232.564966598495,2023-01-09 09:31:00-05:00,50.75
1288,2023-01-04,upper,11242.204783054403,2023-01-09 09:32:00-05:00,50.75
1287,2023-01-03,upper,11388.574377212408,2023-01-11 10:30:00-05:00,72.25
1293,2023-01-11,upper,11509.481806465741,2023-01-12 08:18:00-05:00,34.5
1278,2022-12-19,upper,11527.296038995952,2023-01-12 08:28:00-05:00,34.5
1295,2023-01-13,upper,11631.48996521479,2023-01-15 20:58:00-05:00,25.25
1277,2022-12-16,upper,11644.39805068837,2023-01-17 10:00:00-05:00,77.75
1294,2023-01-12,upper,11716.054661598511,2023-01-18 08:30:00-05:00,31.0
1296,2023-01-16,upper,11708.830563420666,2023-01-18 08:30:00-05:00,31.0
1297,2023-01-17,lower,11413.349099754087,2023-01-19 05:26:00-05:00,41.5
1297,2023-01-17,upper,11802.650900245913,2023-01-23 09:51:00-05:00,38.75
1298,2023-01-18,upper,11869.08571788345,2023-01-23 10:47:00-05:00,149.75
1302,2023-01-24,lower,11693.33517488565,2023-01-25 09:30:00-05:00,61.0
1302,2023-01-24,upper,12061.53982511435,2023-01-26 09:32:00-05:00,80.0
1306,2023-01-30,lower,11895.872014981738,2023-01-31 05:34:00-05:00,24.75
1309,2023-02-02,lower,12500.098735179718,2023-02-06 04:53:00-05:00,45.75
1312,2023-02-07,lower,12340.168862818882,2023-02-10 04:56:00-05:00,46.0
1310,2023-02-03,lower,12320.31182394092,2023-02-10 05:02:00-05:00,99.75
1311,2023-02-06,lower,12321.531123900639,2023-02-10 05:02:00-05:00,99.75
1316,2023-02-13,upper,12614.653492198106,2023-02-14 08:29:00-05:00,26.0
1318,2023-02-15,lower,12377.141552724202,2023-02-17 02:02:00-05:00,26.75
1319,2023-02-16,lower,12344.34054521155,2023-02-17 03:36:00-05:00,40.0
1321,2023-02-20,lower,12259.764318305486,2023-02-21 03:46:00-05:00,35.75
1316,2023-02-13,lower,12200.096507801894,2023-02-21 10:12:00-05:00,73.5
1322,2023-02-21,lower,12041.934029496524,2023-02-22 10:16:00-05:00,59.0
1308,2023-02-01,lower,11986.569081537058,2023-02-24 08:39:00-05:00,20.75
1325,2023-02-24,upper,12183.818814027736,2023-02-27 10:09:00-05:00,45.25
1326,2023-02-27,lower,11962.934722229944,2023-03-01 10:11:00-05:00,75.5
1327,2023-02-28,lower,11896.630632581931,2023-03-01 20:39:00-05:00,46.25
1323,2023-02-22,lower,11892.536197123522,2023-03-01 20:40:00-05:00,46.25
1323,2023-02-22,upper,12335.463802876478,2023-03-05 21:37:00-05:00,33.5
1330,2023-03-03,upper,12344.409548221498,2023-03-05 21:39:00-05:00,33.5
1322,2023-02-21,upper,12422.565970503476,2023-03-06 10:17:00-05:00,49.25
1324,2023-02-23,upper,12423.04259798885,2023-03-06 10:17:00-05:00,49.25
1331,2023-03-06,lower,12203.699916401045,2023-03-07 10:08:00-05:00,49.75
1335,2023-03-10,upper,12213.8751113092,2023-03-13 02:12:00-04:00,32.5
1336,2023-03-13,upper,12215.005555992415,2023-03-14 09:16:00-04:00,170.75
1333,2023-03-08,upper,12357.00815734723,2023-03-14 22:08:00-04:00,22.75
1337,2023-03-14,upper,12439.642295720492,2023-03-15 20:29:00-04:00,36.5
1334,2023-03-09,upper,12461.976905940846,2023-03-15 21:08:00-04:00,57.25
1321,2023-02-20,upper,12516.985681694514,2023-03-16 10:54:00-04:00,104.5
1341,2023-03-20,upper,12804.894940581522,2023-03-21 09:32:00-04:00,35.25
1346,2023-03-27,lower,12736.870630244797,2023-03-28 09:33:00-04:00,38.75
1344,2023-03-23,lower,12676.622596200361,2023-03-28 10:00:00-04:00,95.5
1345,2023-03-24,upper,13008.379541218379,2023-03-30 05:27:00-04:00,16.5
1348,2023-03-29,upper,13044.435005252406,2023-03-30 08:11:00-04:00,16.25
1344,2023-03-23,upper,13081.252403799639,2023-03-30 10:00:00-04:00,47.0
1346,2023-03-27,upper,13102.629369755203,2023-03-30 10:28:00-04:00,47.0
1352,2023-04-04,lower,13100.946936245124,2023-04-05 10:19:00-04:00,88.0
1351,2023-04-03,lower,13062.13261025822,2023-04-05 10:44:00-04:00,88.0
1353,2023-04-05,lower,12969.69249010037,2023-04-06 09:34:00-04:00,56.0
1355,2023-04-10,upper,13195.157886365982,2023-04-11 05:02:00-04:00,27.0
1358,2023-04-13,upper,13252.1139706832,2023-04-14 10:04:00-04:00,136.5
1361,2023-04-18,lower,13049.068378614229,2023-04-20 04:37:00-04:00,72.75
1360,2023-04-17,lower,13017.100469293404,2023-04-21 06:50:00-04:00,26.0
1362,2023-04-19,lower,12962.19925758433,2023-04-25 10:07:00-04:00,49.5
1365,2023-04-24,lower,12931.882433696444,2023-04-25 10:35:00-04:00,49.5
1367,2023-04-26,upper,13095.741714779244,2023-04-27 10:34:00-04:00,49.0
1353,2023-04-05,upper,13337.05750989963,2023-04-30 22:55:00-04:00,14.5
1357,2023-04-12,upper,13354.499817652139,2023-05-01 02:42:00-04:00,22.25
1359,2023-04-14,upper,13363.054618825254,2023-05-01 02:42:00-04:00,22.25
1370,2023-05-01,lower,13176.138032476792,2023-05-02 10:36:00-04:00,47.5
1369,2023-04-28,lower,13042.435086729922,2023-05-04 09:44:00-04:00,39.25
1373,2023-05-04,upper,13224.223199417047,2023-05-05 10:09:00-04:00,81.0
1369,2023-04-28,upper,13410.064913270078,2023-05-10 09:32:00-04:00,139.25
1376,2023-05-09,upper,13411.199002032656,2023-05-10 09:32:00-04:00,139.25
1375,2023-05-08,upper,13420.995773064913,2023-05-10 10:04:00-04:00,95.75
1370,2023-05-01,upper,13428.486967523208,2023-05-10 10:08:00-04:00,95.75
1371,2023-05-02,upper,13454.855520657635,2023-05-11 03:46:00-04:00,22.0
1361,2023-04-18,upper,13458.181621385771,2023-05-11 04:17:00-04:00,38.0
1385,2023-05-22,lower,13706.076931880389,2023-05-24 03:03:00-04:00,20.75
1386,2023-05-23,lower,13705.75447902552,2023-05-24 03:03:00-04:00,20.75
1386,2023-05-23,upper,13975.37052097448,2023-05-25 09:06:00-04:00,47.0
1384,2023-05-19,upper,14037.217523662237,2023-05-26 07:26:00-04:00,58.25
1385,2023-05-22,upper,14038.798068119611,2023-05-26 07:42:00-04:00,58.25
1388,2023-05-25,upper,14124.819324931072,2023-05-26 10:00:00-04:00,109.25
1390,2023-05-29,upper,14500.603669049202,2023-05-30 05:20:00-04:00,62.25
1392,2023-05-31,upper,14550.866559532675,2023-06-02 05:14:00-04:00,26.75
1391,2023-05-30,upper,14725.630739165332,2023-06-12 00:00:00-04:00,13.25
1395,2023-06-05,upper,14747.391837767087,2023-06-12 00:00:00-04:00,13.25
1396,2023-06-06,upper,14705.582042342263,2023-06-12 00:00:00-04:00,13.25
1394,2023-06-02,upper,14766.651222966137,2023-06-12 01:07:00-04:00,12.25
1399,2023-06-09,upper,14781.10558132931,2023-06-12 02:16:00-04:00,15.75
1397,2023-06-07,upper,14796.265242329355,2023-06-12 03:51:00-04:00,22.75
1404,2023-06-16,lower,15222.97180417187,2023-06-20 01:20:00-04:00,8.25
1405,2023-06-19,lower,15127.861700125628,2023-06-20 10:30:00-04:00,106.25
1406,2023-06-20,lower,14975.540735129565,2023-06-22 02:13:00-04:00,26.5
1412,2023-06-28,upper,15254.069572783555,2023-06-30 08:38:00-04:00,19.25
1408,2023-06-22,upper,15255.780357455948,2023-06-30 08:39:00-04:00,19.25
1410,2023-06-26,upper,15256.948067275396,2023-06-30 08:39:00-04:00,19.25
1413,2023-06-29,upper,15290.171958931223,2023-06-30 09:43:00-04:00,87.5
1405,2023-06-19,upper,15364.888299874372,2023-06-30 10:20:00-04:00,96.25
1407,2023-06-21,upper,15385.778277982936,2023-07-03 04:11:00-04:00,18.25
1416,2023-07-04,lower,15242.18319312509,2023-07-06 08:30:00-04:00,22.5
1415,2023-07-03,lower,15217.434278627898,2023-07-06 08:38:00-04:00,22.5
1417,2023-07-05,lower,15123.607764319166,2023-07-06 10:05:00-04:00,85.0
1418,2023-07-06,upper,15359.868794196565,2023-07-12 08:30:00-04:00,31.5
1420,2023-07-10,upper,15363.52393419702,2023-07-12 08:30:00-04:00,31.5
1419,2023-07-07,upper,15404.626860323093,2023-07-12 08:31:00-04:00,31.5
1421,2023-07-11,upper,15390.16854075785,2023-07-12 08:31:00-04:00,31.5
1406,2023-06-20,upper,15454.584264870435,2023-07-12 09:48:00-04:00,124.75
1414,2023-06-30,upper,15487.728110338554,2023-07-12 10:09:00-04:00,73.0
1416,2023-07-04,upper,15480.31680687491,2023-07-12 10:09:00-04:00,73.0
1415,2023-07-03,upper,15501.440721372102,2023-07-12 10:19:00-04:00,73.0
1417,2023-07-05,upper,15527.892235680834,2023-07-13 00:13:00-04:00,18.5
1430,2023-07-24,upper,15770.652112320444,2023-07-27 03:49:00-04:00,25.0
1432,2023-07-26,upper,15771.204732097638,2023-07-27 03:49:00-04:00,25.0
1431,2023-07-25,upper,15778.833445787948,2023-07-27 04:09:00-04:00,64.5
1429,2023-07-21,upper,15897.89369544417,2023-07-27 09:45:00-04:00,36.5
1435,2023-07-31,lower,15680.358069343134,2023-08-02 02:53:00-04:00,27.75
1436,2023-08-01,lower,15614.468371465435,2023-08-02 04:02:00-04:00,64.25
1434,2023-07-28,lower,15562.880214080487,2023-08-02 10:08:00-04:00,99.0
1430,2023-07-24,lower,15359.097887679556,2023-08-03 03:31:00-04:00,67.25
1422,2023-07-12,lower,15258.530623284445,2023-08-08 10:11:00-04:00,114.0
1439,2023-08-04,lower,15237.655694235033,2023-08-08 10:57:00-04:00,114.0
1441,2023-08-08,lower,15133.43673161332,2023-08-11 08:31:00-04:00,28.0
1443,2023-08-10,lower,15088.731762423424,2023-08-11 08:49:00-04:00,28.0
1447,2023-08-16,lower,14907.749306880967,2023-08-16 20:19:00-04:00,16.25
1444,2023-08-11,lower,14901.54356216347,2023-08-16 20:39:00-04:00,16.25
1445,2023-08-14,lower,14877.054024812234,2023-08-17 10:33:00-04:00,106.25
1449,2023-08-18,upper,14823.580191280835,2023-08-21 04:24:00-04:00,80.5
1450,2023-08-21,upper,15046.702045487342,2023-08-22 03:44:00-04:00,37.5
1448,2023-08-17,upper,15178.222756936233,2023-08-23 10:51:00-04:00,125.0
1454,2023-08-25,upper,15179.062138640245,2023-08-29 10:00:00-04:00,115.0
1455,2023-08-28,upper,15281.362425241365,2023-08-29 10:22:00-04:00,115.0
1442,2023-08-09,upper,15532.052676827978,2023-08-31 08:16:00-04:00,57.5
1441,2023-08-08,upper,15557.31326838668,2023-08-31 09:45:00-04:00,51.5
1443,2023-08-10,upper,15569.768237576576,2023-08-31 10:00:00-04:00,86.75
1453,2023-08-24,upper,15589.592104097457,2023-08-31 10:21:00-04:00,86.75
1440,2023-08-07,upper,15629.551658579476,2023-09-01 08:32:00-04:00,23.25
1457,2023-08-30,upper,15629.449940807615,2023-09-01 08:32:00-04:00,23.25
1460,2023-09-04,lower,15439.378375806675,2023-09-05 04:12:00-04:00,46.25
1459,2023-09-01,lower,15389.281890276656,2023-09-06 10:13:00-04:00,53.75
1462,2023-09-06,lower,15268.239324433607,2023-09-07 08:14:00-04:00,37.75
1457,2023-08-30,lower,15227.925059192385,2023-09-07 08:32:00-04:00,37.75
1463,2023-09-07,upper,15365.185919182659,2023-09-08 09:50:00-04:00,50.0
1461,2023-09-05,upper,15639.465689431374,2023-09-11 09:33:00-04:00,32.75
1465,2023-09-11,lower,15421.240815329766,2023-09-13 08:30:00-04:00,50.0
1466,2023-09-12,lower,15437.157466874622,2023-09-13 08:30:00-04:00,50.0
1468,2023-09-14,lower,15426.248171057954,2023-09-15 10:59:00-04:00,144.5
1467,2023-09-13,lower,15323.86663134196,2023-09-19 09:50:00-04:00,45.75
1464,2023-09-08,lower,15106.912083583575,2023-09-20 20:07:00-04:00,22.5
1463,2023-09-07,lower,15034.564080817341,2023-09-21 06:01:00-04:00,35.25
1473,2023-09-21,lower,14797.891152351334,2023-09-25 04:44:00-04:00,32.0
1474,2023-09-22,lower,14756.293148302426,2023-09-26 10:13:00-04:00,82.5
1476,2023-09-26,upper,15007.11661205743,2023-09-29 08:30:00-04:00,40.75
1475,2023-09-25,upper,15030.213529050536,2023-09-29 09:48:00-04:00,87.0
1481,2023-10-03,lower,14608.482636343826,2023-10-04 02:18:00-04:00,50.0
1486,2023-10-10,upper,15423.339015007881,2023-10-11 20:06:00-04:00,14.25
1490,2023-10-16,lower,14977.196253654805,2023-10-19 03:46:00-04:00,29.5
1492,2023-10-18,lower,14960.180489348062,2023-10-19 03:49:00-04:00,29.5
1485,2023-10-09,lower,14811.455813199624,2023-10-20 02:21:00-04:00,23.0
1483,2023-10-05,lower,14637.371414457424,2023-10-23 03:43:00-04:00,18.25
1494,2023-10-20,lower,14609.982422914665,2023-10-23 05:05:00-04:00,42.0
1482,2023-10-04,lower,14571.433193573237,2023-10-23 05:31:00-04:00,42.0
1477,2023-09-27,lower,14562.4107943609,2023-10-23 05:32:00-04:00,42.0
1484,2023-10-06,lower,14524.195341913888,2023-10-23 05:48:00-04:00,42.0
1495,2023-10-23,upper,14861.637096466304,2023-10-24 10:38:00-04:00,79.5
1496,2023-10-24,lower,14596.908218834995,2023-10-25 10:27:00-04:00,153.0
1495,2023-10-23,lower,14341.862903533696,2023-10-25 19:21:00-04:00,76.5
1501,2023-10-31,upper,14601.035061183555,2023-11-01 10:22:00-04:00,114.5
1500,2023-10-30,upper,14619.357213490988,2023-11-01 10:23:00-04:00,114.5
1497,2023-10-25,upper,14935.534575520875,2023-11-02 08:30:00-04:00,29.25
1494,2023-10-20,upper,15070.892577085335,2023-11-03 09:31:00-04:00,125.5
1503,2023-11-02,upper,15083.732484351021,2023-11-03 09:43:00-04:00,125.5
1504,2023-11-03,upper,15268.539634336601,2023-11-07 09:17:00-05:00,33.75
1493,2023-10-19,upper,15275.736996760073,2023-11-07 09:18:00-05:00,33.75
1492,2023-10-18,upper,15343.319510651938,2023-11-07 10:28:00-05:00,79.25
1491,2023-10-17,upper,15360.114190722343,2023-11-07 10:40:00-05:00,79.25
1505,2023-11-06,upper,15362.709554818362,2023-11-07 10:41:00-05:00,79.25
1510,2023-11-13,upper,15665.251049723287,2023-11-14 08:30:00-05:00,19.75
1511,2023-11-14,upper,15999.786834905073,2023-11-15 08:25:00-05:00,24.0
1514,2023-11-17,upper,15994.229960445984,2023-11-20 09:58:00-05:00,32.5
1516,2023-11-21,upper,16158.55957440403,2023-11-22 09:36:00-05:00,26.75
1518,2023-11-23,lower,15958.763632343205,2023-11-26 21:04:00-05:00,19.25
1521,2023-11-28,upper,16103.147216602607,2023-11-29 04:23:00-05:00,44.0
1520,2023-11-27,upper,16150.415113714713,2023-11-29 08:06:00-05:00,21.5
1518,2023-11-23,upper,16164.611367656795,2023-11-29 08:30:00-05:00,21.5
1519,2023-11-24,upper,16161.885073242043,2023-11-29 08:30:00-05:00,21.5
1522,2023-11-29,lower,15967.453281160262,2023-11-30 09:42:00-05:00,49.5
1519,2023-11-24,lower,15888.614926757957,2023-11-30 10:48:00-05:00,105.0
1521,2023-11-28,lower,15854.352783397393,2023-12-04 09:24:00-05:00,65.0
1516,2023-11-21,lower,15825.81542559597,2023-12-04 09:51:00-05:00,65.0
1523,2023-11-30,lower,15820.722394369506,2023-12-04 10:15:00-05:00,85.0
1524,2023-12-01,lower,15763.11166609792,2023-12-04 10:24:00-05:00,85.0
1515,2023-11-20,lower,15747.922036739732,2023-12-04 10:28:00-05:00,85.0
1514,2023-11-17,lower,15722.395039554016,2023-12-04 10:53:00-05:00,85.0
1525,2023-12-04,upper,16019.860859026965,2023-12-06 09:00:00-05:00,84.75
1526,2023-12-05,upper,16031.998355606553,2023-12-06 09:23:00-05:00,84.75
1524,2023-12-01,upper,16085.76333390208,2023-12-08 10:11:00-05:00,87.5
1528,2023-12-07,upper,16111.463071266982,2023-12-08 10:24:00-05:00,87.5
1523,2023-11-30,upper,16196.902605630494,2023-12-11 00:00:00-05:00,10.5
1527,2023-12-06,upper,16208.126026151109,2023-12-11 00:00:00-05:00,10.5
1529,2023-12-08,upper,16209.423002982388,2023-12-11 00:00:00-05:00,10.5
1517,2023-11-22,upper,16300.91155252398,2023-12-11 04:25:00-05:00,19.25
1522,2023-11-29,upper,16326.546718839738,2023-12-11 09:33:00-05:00,26.75
1530,2023-12-11,upper,16478.359105597912,2023-12-11 19:21:00-05:00,15.25
1533,2023-12-14,upper,16980.404600724352,2023-12-19 07:17:00-05:00,24.75
1535,2023-12-18,upper,16999.357653136416,2023-12-19 10:31:00-05:00,51.0
1539,2023-12-22,upper,17145.732745703783,2023-12-27 20:09:00-05:00,15.5
1540,2023-12-26,upper,17154.551837927178,2023-12-27 20:43:00-05:00,15.5
1537,2023-12-20,upper,17161.66111147293,2023-12-28 07:34:00-05:00,9.25
1542,2023-12-28,lower,17003.61585585585,2023-12-29 10:48:00-05:00,33.75
1540,2023-12-26,lower,16886.198162072822,2024-01-02 06:27:00-05:00,29.25
1539,2023-12-22,lower,16868.892254296217,2024-01-02 06:34:00-05:00,29.25
1538,2023-12-21,lower,16727.620588496313,2024-01-02 09:56:00-05:00,38.5
1535,2023-12-18,lower,16716.142346863584,2024-01-02 10:30:00-05:00,158.25
1544,2024-01-02,lower,16606.828216044698,2024-01-03 07:35:00-05:00,29.75
1532,2023-12-13,lower,16488.54939710143,2024-01-04 08:21:00-05:00,31.25
1545,2024-01-03,lower,16435.46891329104,2024-01-05 00:20:00-05:00,15.75
1546,2024-01-04,upper,16639.231009485135,2024-01-08 10:04:00-05:00,161.25
1547,2024-01-05,upper,16661.23570688657,2024-01-08 10:48:00-05:00,161.25
1550,2024-01-10,upper,16987.228593438093,2024-01-10 20:07:00-05:00,27.5
1544,2024-01-02,upper,17043.921783955302,2024-01-11 03:26:00-05:00,12.5
1553,2024-01-15,lower,16837.32090714007,2024-01-16 03:03:00-05:00,27.75
1552,2024-01-12,lower,16823.93116504002,2024-01-16 03:04:00-05:00,27.75
1554,2024-01-16,lower,16716.46127168041,2024-01-17 09:48:00-05:00,85.25
1550,2024-01-10,lower,16690.521406561907,2024-01-17 10:00:00-05:00,140.0
1551,2024-01-11,lower,16699.745493257127,2024-01-17 10:00:00-05:00,140.0
1555,2024-01-17,upper,17013.626595573453,2024-01-18 07:37:00-05:00,58.0
1553,2024-01-15,upper,17071.67909285993,2024-01-18 10:48:00-05:00,72.0
1556,2024-01-18,upper,17169.014278191687,2024-01-18 21:48:00-05:00,27.75
1552,2024-01-12,upper,17172.94383495998,2024-01-18 22:00:00-05:00,20.75
1543,2023-12-29,upper,17209.447723507175,2024-01-19 03:59:00-05:00,39.0
1551,2024-01-11,upper,17218.754506742873,2024-01-19 04:13:00-05:00,42.75
1541,2023-12-27,upper,17241.52214873588,2024-01-19 05:51:00-05:00,35.25
1559,2024-01-23,upper,17629.672967767547,2024-01-24 01:52:00-05:00,19.0
1558,2024-01-22,upper,17717.829133271625,2024-01-24 10:29:00-05:00,58.0
1560,2024-01-24,lower,17524.716559417848,2024-01-25 20:00:00-05:00,21.25
1563,2024-01-29,lower,17406.34184385252,2024-01-31 04:15:00-05:00,27.5
1562,2024-01-26,lower,17386.561549636164,2024-01-31 04:17:00-05:00,27.5
1558,2024-01-22,lower,17338.545866728375,2024-01-31 06:01:00-05:00,27.25
1559,2024-01-23,lower,17306.577032232453,2024-01-31 10:32:00-05:00,79.25
1564,2024-01-30,upper,17812.5491509663,2024-02-07 10:14:00-05:00,60.75
1560,2024-01-24,upper,17846.033440582152,2024-02-07 10:27:00-05:00,60.75
1561,2024-01-25,upper,17875.211386513845,2024-02-07 10:52:00-05:00,60.75
1568,2024-02-05,upper,17902.655592144743,2024-02-09 03:02:00-05:00,25.5
1569,2024-02-06,upper,17946.099026789314,2024-02-09 08:31:00-05:00,25.25
1571,2024-02-08,upper,17983.080504427424,2024-02-09 10:34:00-05:00,69.0
1573,2024-02-12,lower,17892.693496105894,2024-02-13 03:46:00-05:00,19.0
1572,2024-02-09,lower,17738.414944922893,2024-02-13 08:30:00-05:00,37.5
1571,2024-02-08,lower,17689.669495572576,2024-02-13 08:32:00-05:00,37.5
1575,2024-02-14,upper,17990.626370761616,2024-02-16 03:18:00-05:00,27.25
1576,2024-02-15,lower,17676.52460225718,2024-02-19 21:00:00-05:00,74.75
1578,2024-02-19,lower,17652.603222612077,2024-02-20 03:21:00-05:00,27.75
1575,2024-02-14,lower,17593.123629238384,2024-02-20 09:40:00-05:00,43.0
1577,2024-02-16,lower,17605.139797406704,2024-02-20 09:40:00-05:00,43.0
1568,2024-02-05,lower,17489.094407855257,2024-02-20 10:30:00-05:00,180.75
1578,2024-02-19,upper,17928.521777387923,2024-02-22 09:45:00-05:00,36.25
1579,2024-02-20,upper,17927.209425475638,2024-02-22 09:45:00-05:00,36.25
1581,2024-02-22,upper,18108.59940195433,2024-02-23 09:20:00-05:00,51.0
1582,2024-02-23,lower,17902.034269207063,2024-02-28 04:41:00-05:00,48.25
1583,2024-02-26,lower,17839.442824688555,2024-02-29 03:10:00-05:00,32.0
1577,2024-02-16,upper,18145.110202593296,2024-03-01 02:03:00-05:00,16.0
1573,2024-02-12,upper,18166.181503894106,2024-03-01 10:00:00-05:00,63.25
1584,2024-02-27,upper,18181.861360565214,2024-03-01 10:10:00-05:00,63.25
1583,2024-02-26,upper,18186.182175311445,2024-03-01 10:13:00-05:00,63.25
1588,2024-03-04,lower,18169.62004403596,2024-03-05 01:31:00-05:00,26.0
1587,2024-03-01,lower,17936.756730880457,2024-03-05 10:32:00-05:00,121.75
1591,2024-03-07,upper,18390.720229220504,2024-03-08 10:00:00-05:00,102.0
1593,2024-03-11,upper,18412.61624174652,2024-03-12 10:41:00-04:00,165.0
1596,2024-03-14,lower,18078.053768774233,2024-03-15 09:45:00-04:00,51.0
1597,2024-03-15,upper,18353.50334997892,2024-03-18 09:46:00-04:00,26.75
1598,2024-03-18,lower,18106.176019092043,2024-03-19 07:37:00-04:00,33.75
1599,2024-03-19,upper,18320.328722424594,2024-03-20 07:29:00-04:00,38.25
1592,2024-03-08,upper,18569.96596831918,2024-03-20 19:07:00-04:00,36.25
1594,2024-03-12,upper,18583.89754582985,2024-03-20 19:22:00-04:00,36.25
1596,2024-03-14,upper,18597.821231225767,2024-03-21 00:31:00-04:00,12.25
1595,2024-03-13,upper,18608.29114754552,2024-03-21 01:39:00-04:00,17.75
1601,2024-03-21,lower,18500.875677885975,2024-03-22 08:17:00-04:00,78.25
