entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl,level_id,cum_pnl
2018-06-01 09:55:00-04:00,2018-06-01 10:55:00-04:00,short,7036.581952490742,7069.206952490742,SL,-32.62,93,44.33
2018-06-03 20:18:00-04:00,2018-06-03 20:19:00-04:00,short,7092.43659505992,7089.5,cutoff,2.94,107,47.27
2018-06-05 04:00:00-04:00,2018-06-05 10:04:00-04:00,short,7156.635231374005,7180.635231374005,SL,-24.0,108,23.27
2018-06-07 02:32:00-04:00,2018-06-07 03:05:00-04:00,short,7231.326699234774,7226.451699234774,TP,4.88,110,28.15
2018-06-08 04:10:00-04:00,2018-06-08 05:03:00-04:00,long,7113.548300765226,7113.548300765226,BE,0.0,110,28.15
2018-06-11 09:46:00-04:00,2018-06-11 10:18:00-04:00,short,7194.487916844135,7177.987916844135,TP,16.5,112,44.65
2018-06-12 20:23:00-04:00,2018-06-12 20:24:00-04:00,short,7254.301705073458,7254.0,cutoff,0.3,114,44.95
2018-06-13 10:20:00-04:00,2018-06-13 14:06:00-04:00,short,7269.677208812118,7247.177208812118,TP,22.5,111,67.45
2018-06-14 10:20:00-04:00,2018-06-14 11:32:00-04:00,short,7303.289655676041,7303.289655676041,BE,0.0,115,67.45
2018-06-18 09:34:00-04:00,2018-06-18 09:48:00-04:00,long,7214.541889345101,7237.041889345101,TP,22.5,117,89.95
2018-06-18 21:55:00-04:00,2018-06-18 21:56:00-04:00,long,7207.821104982877,7207.25,cutoff,-0.57,116,89.38
2018-06-19 20:02:00-04:00,2018-06-19 20:03:00-04:00,short,7262.911183414944,7263.25,cutoff,-0.34,119,89.04
2018-06-20 21:57:00-04:00,2018-06-20 21:58:00-04:00,short,7342.428895017123,7345.25,cutoff,-2.82,116,86.22
2018-06-22 10:34:00-04:00,2018-06-22 15:00:00-04:00,long,7198.555087663368,7242.5,cutoff,43.94,121,130.16
2018-06-25 05:03:00-04:00,2018-06-25 09:39:00-04:00,long,7161.205449367277,7130.830449367277,SL,-30.38,122,99.78
2018-06-28 22:36:00-04:00,2018-06-28 22:37:00-04:00,short,7076.796525590399,7079.5,cutoff,-2.7,126,97.08
2018-07-02 02:24:00-04:00,2018-07-02 10:39:00-04:00,long,7021.939275551633,7058.314275551633,TP,36.38,127,133.46
2018-07-03 07:36:00-04:00,2018-07-03 09:30:00-04:00,short,7161.685724448367,7140.685724448367,TP,21.0,127,154.46
2018-07-06 01:32:00-04:00,2018-07-06 09:40:00-04:00,short,7154.980786813723,7154.980786813723,BE,0.0,131,154.46
2018-07-06 10:12:00-04:00,2018-07-06 15:00:00-04:00,short,7169.8256782714725,7223.5,cutoff,-53.67,124,100.79
2018-07-08 20:08:00-04:00,2018-07-08 20:09:00-04:00,short,7245.184324224052,7247.5,cutoff,-2.32,123,98.47
2018-07-09 20:54:00-04:00,2018-07-09 20:55:00-04:00,short,7333.438705783388,7329.5,cutoff,3.94,133,102.41
2018-07-12 10:07:00-04:00,2018-07-12 13:43:00-04:00,short,7328.303579632185,7374.803579632185,SL,-46.5,135,55.91
2018-07-12 23:46:00-04:00,2018-07-12 23:47:00-04:00,short,7406.569912336632,7407.25,cutoff,-0.68,121,55.23
2018-07-22 21:00:00-04:00,2018-07-22 21:01:00-04:00,long,7346.6858821268015,7348.25,cutoff,1.56,140,56.79
2018-07-22 21:42:00-04:00,2018-07-22 21:43:00-04:00,long,7339.022912419565,7337.25,cutoff,-1.77,142,55.02
2018-07-23 19:52:00-04:00,2018-07-23 19:53:00-04:00,short,7438.102087580435,7439.75,cutoff,-1.65,142,53.37
2018-07-30 09:44:00-04:00,2018-07-30 10:35:00-04:00,long,7226.908261951898,7226.908261951898,BE,0.0,136,53.37
2018-08-06 23:02:00-04:00,2018-08-06 23:03:00-04:00,short,7459.432390640652,7457.0,cutoff,2.43,153,55.8
2018-08-07 09:35:00-04:00,2018-08-07 09:44:00-04:00,short,7482.682503501307,7475.182503501307,TP,7.5,146,63.3
2018-08-10 06:04:00-04:00,2018-08-10 09:02:00-04:00,long,7424.720023865139,7424.720023865139,BE,0.0,156,63.3
2018-08-10 10:04:00-04:00,2018-08-10 13:46:00-04:00,long,7413.1515343948895,7413.1515343948895,BE,0.0,154,63.3
2018-08-15 10:00:00-04:00,2018-08-15 15:00:00-04:00,long,7372.920652415312,7352.75,cutoff,-20.17,157,43.13
2018-08-17 08:08:00-04:00,2018-08-17 09:28:00-04:00,long,7360.173904777643,7360.173904777643,BE,0.0,161,43.13
2018-08-21 19:14:00-04:00,2018-08-21 19:15:00-04:00,long,7352.896833553673,7353.25,cutoff,0.35,164,43.48
2018-08-23 09:42:00-04:00,2018-08-23 09:49:00-04:00,short,7452.447510363063,7463.322510363063,SL,-10.88,165,32.6
2018-08-24 10:35:00-04:00,2018-08-24 15:00:00-04:00,short,7480.329347584688,7490.75,cutoff,-10.42,157,22.18
2018-08-26 19:44:00-04:00,2018-08-26 19:45:00-04:00,short,7522.8484656051105,7523.5,cutoff,-0.65,154,21.53
2018-08-28 22:28:00-04:00,2018-08-28 22:29:00-04:00,short,7599.9516883498845,7599.75,cutoff,0.2,168,21.73
2018-08-29 10:41:00-04:00,2018-08-29 15:00:00-04:00,short,7634.351839522623,7658.75,cutoff,-24.4,169,-2.67
2018-09-04 07:41:00-04:00,2018-09-04 09:30:00-04:00,long,7633.061168833607,7633.061168833607,BE,0.0,173,-2.67
2018-09-04 09:39:00-04:00,2018-09-04 09:42:00-04:00,long,7604.500703523443,7590.250703523443,SL,-14.25,171,-16.92
2018-09-05 10:01:00-04:00,2018-09-05 15:00:00-04:00,long,7549.8898326392355,7533.25,cutoff,-16.64,174,-33.56
2018-09-06 10:12:00-04:00,2018-09-06 15:00:00-04:00,long,7472.1733116501155,7443.5,cutoff,-28.67,168,-62.23
2018-09-07 09:00:00-04:00,2018-09-07 09:53:00-04:00,long,7401.824362995334,7462.199362995334,TP,60.38,167,-1.85
2018-09-12 03:47:00-04:00,2018-09-12 04:00:00-04:00,short,7527.395003291416,7537.895003291416,SL,-10.5,179,-12.35
2018-09-13 09:32:00-04:00,2018-09-13 09:45:00-04:00,short,7547.622652900693,7578.372652900693,SL,-30.75,178,-43.1
2018-09-14 02:25:00-04:00,2018-09-14 09:30:00-04:00,short,7612.28905045813,7596.53905045813,TP,15.75,176,-27.35
2018-09-17 09:36:00-04:00,2018-09-17 09:37:00-04:00,long,7544.14004620946,7531.01504620946,SL,-13.12,182,-40.47
2018-09-20 09:43:00-04:00,2018-09-20 15:00:00-04:00,short,7584.795092564204,7605.0,cutoff,-20.2,184,-60.67
2018-09-21 02:47:00-04:00,2018-09-21 05:28:00-04:00,short,7631.354115860666,7618.229115860666,TP,13.12,183,-47.55
2018-09-24 09:31:00-04:00,2018-09-24 09:32:00-04:00,long,7499.12113621541,7485.24613621541,SL,-13.88,186,-61.43
2018-09-30 19:08:00-04:00,2018-09-30 19:09:00-04:00,short,7688.758399715875,7687.75,cutoff,1.01,187,-60.42
2018-09-30 19:24:00-04:00,2018-09-30 19:25:00-04:00,short,7692.848829541818,7691.25,cutoff,1.6,192,-58.82
2018-09-30 22:17:00-04:00,2018-09-30 22:18:00-04:00,short,7702.894612183031,7702.25,cutoff,0.64,175,-58.18
2018-09-30 22:23:00-04:00,2018-09-30 22:24:00-04:00,short,7704.8601673607645,7705.0,cutoff,-0.14,174,-58.32
2018-10-02 04:46:00-04:00,2018-10-02 09:30:00-04:00,long,7641.621028945046,7664.496028945046,TP,22.88,193,-35.44
2018-10-03 21:36:00-04:00,2018-10-03 21:37:00-04:00,long,7629.524241982807,7628.75,cutoff,-0.77,195,-36.21
2018-10-10 09:50:00-04:00,2018-10-10 09:57:00-04:00,long,7286.224538054712,7250.974538054712,SL,-35.25,198,-71.46
2018-10-23 05:17:00-04:00,2018-10-23 06:52:00-04:00,long,7032.3496815496055,7058.5996815496055,TP,26.25,208,-45.21
2018-10-23 09:30:00-04:00,2018-10-23 09:32:00-04:00,long,7000.761047057629,7031.511047057629,TP,30.75,203,-14.46
2018-10-26 05:25:00-04:00,2018-10-26 09:30:00-04:00,long,6762.610909414232,6818.485909414232,TP,55.88,211,41.42
2018-10-31 04:37:00-04:00,2018-10-31 06:44:00-04:00,short,6889.683844244571,6889.683844244571,BE,0.0,214,41.42
2018-11-02 01:04:00-04:00,2018-11-02 10:29:00-04:00,short,7089.567462295751,6993.942462295751,TP,95.62,215,137.04
2018-11-05 09:44:00-05:00,2018-11-05 10:11:00-05:00,long,6903.866612075746,6877.241612075746,SL,-26.62,217,110.42
2018-11-07 03:20:00-05:00,2018-11-07 04:37:00-05:00,short,7081.0047610942565,7114.0047610942565,SL,-33.0,218,77.42
2018-11-09 06:37:00-05:00,2018-11-09 09:35:00-05:00,long,7094.461029890275,7094.461029890275,BE,0.0,221,77.42
2018-11-12 09:32:00-05:00,2018-11-12 10:03:00-05:00,long,6976.819470200613,6914.194470200613,SL,-62.62,220,14.8
2018-11-12 19:44:00-05:00,2018-11-12 19:45:00-05:00,long,6812.432537704249,6807.5,cutoff,-4.93,215,9.87
2018-11-19 10:34:00-05:00,2018-11-19 11:25:00-05:00,long,6729.6333303671845,6729.6333303671845,BE,0.0,227,9.87
2018-11-20 08:40:00-05:00,2018-11-20 10:14:00-05:00,long,6537.816155755429,6456.441155755429,SL,-81.38,214,-71.51
2018-11-21 09:31:00-05:00,2018-11-21 09:41:00-05:00,short,6638.488855974993,6600.988855974993,TP,37.5,229,-34.01
2018-11-23 08:43:00-05:00,2018-11-23 09:01:00-05:00,long,6499.389445867615,6525.639445867615,TP,26.25,230,-7.76
2018-11-26 03:15:00-05:00,2018-11-26 10:00:00-05:00,short,6623.8814122187305,6660.2564122187305,SL,-36.38,231,-44.14
2018-11-28 01:10:00-05:00,2018-11-28 03:00:00-05:00,short,6735.842929241806,6725.342929241806,TP,10.5,233,-33.64
2018-12-11 05:53:00-05:00,2018-12-11 08:26:00-05:00,short,6741.269055832232,6785.519055832232,SL,-44.25,242,-77.89
2018-12-13 20:03:00-05:00,2018-12-13 20:04:00-05:00,long,6708.373377780335,6710.5,cutoff,2.13,244,-75.76
2018-12-17 09:53:00-05:00,2018-12-17 10:09:00-05:00,long,6528.160513975401,6570.910513975401,TP,42.75,234,-33.01
2018-12-27 23:30:00-05:00,2018-12-27 23:31:00-05:00,short,6340.354224240451,6341.25,cutoff,-0.9,254,-33.91
2019-01-02 03:03:00-05:00,2019-01-02 03:21:00-05:00,long,6238.169923802291,6195.044923802291,SL,-43.12,256,-77.03
2019-01-06 19:03:00-05:00,2019-01-06 19:04:00-05:00,short,6469.258199892534,6475.0,cutoff,-5.74,250,-82.77
2019-01-15 09:36:00-05:00,2019-01-15 10:00:00-05:00,short,6623.795237270195,6651.920237270195,SL,-28.12,265,-110.89
2019-01-16 09:33:00-05:00,2019-01-16 09:41:00-05:00,short,6698.710922106751,6711.085922106751,SL,-12.38,247,-123.27
2019-01-17 03:16:00-05:00,2019-01-17 06:38:00-05:00,long,6615.187968301361,6643.687968301361,TP,28.5,267,-94.77
2019-01-18 09:28:00-05:00,2019-01-18 09:32:00-05:00,short,6785.562031698639,6766.437031698639,TP,19.12,267,-75.65
2019-01-25 10:02:00-05:00,2019-01-25 15:00:00-05:00,short,6774.122767182309,6791.5,cutoff,-17.38,273,-93.03
2019-01-28 09:33:00-05:00,2019-01-28 09:50:00-05:00,long,6680.472121266195,6661.347121266195,SL,-19.12,274,-112.15
2019-01-29 10:57:00-05:00,2019-01-29 15:00:00-05:00,long,6621.250354668582,6629.25,cutoff,8.0,276,-104.15
2019-02-07 09:30:00-05:00,2019-02-07 10:20:00-05:00,long,6927.889636332791,6927.889636332791,BE,0.0,282,-104.15
2019-02-12 10:58:00-05:00,2019-02-12 15:00:00-05:00,short,7011.94860488138,7014.25,cutoff,-2.3,283,-106.45
2019-02-12 19:12:00-05:00,2019-02-12 19:13:00-05:00,short,7043.27827199871,7042.25,cutoff,1.03,286,-105.42
2019-02-13 01:18:00-05:00,2019-02-13 03:58:00-05:00,short,7058.524825242923,7046.149825242923,TP,12.38,281,-93.04
2019-02-14 09:31:00-05:00,2019-02-14 15:00:00-05:00,long,6981.2659991287555,7034.5,cutoff,53.23,287,-39.81
2019-02-15 09:28:00-05:00,2019-02-15 10:41:00-05:00,short,7071.945814887033,7071.945814887033,BE,0.0,288,-39.81
2019-02-20 10:40:00-05:00,2019-02-20 12:22:00-05:00,short,7103.860363667209,7071.235363667209,TP,32.62,282,-7.19
2019-02-20 22:40:00-05:00,2019-02-20 22:41:00-05:00,short,7110.376430518732,7111.75,cutoff,-1.37,290,-8.56
2019-02-25 06:24:00-05:00,2019-02-25 07:54:00-05:00,short,7137.312499692195,7137.312499692195,BE,0.0,292,-8.56
2019-02-25 08:47:00-05:00,2019-02-25 09:35:00-05:00,short,7144.790488080103,7157.165488080103,SL,-12.38,289,-20.94
2019-02-25 20:28:00-05:00,2019-02-25 20:29:00-05:00,long,7101.039941058964,7101.0,cutoff,-0.04,295,-20.98
2019-03-06 19:05:00-05:00,2019-03-06 19:06:00-05:00,long,7097.747854027111,7099.5,cutoff,1.75,302,-19.23
2019-03-07 02:04:00-05:00,2019-03-07 05:59:00-05:00,long,7088.7027966258065,7096.2027966258065,TP,7.5,301,-11.73
2019-03-07 09:52:00-05:00,2019-03-07 10:37:00-05:00,long,7038.961093836613,7038.961093836613,BE,0.0,296,-11.73
2019-03-08 08:30:00-05:00,2019-03-08 09:00:00-05:00,long,6998.584511919897,6980.959511919897,SL,-17.62,289,-29.35
2019-03-13 08:00:00-04:00,2019-03-13 09:12:00-04:00,short,7262.804382013026,7262.804382013026,BE,0.0,306,-29.35
2019-03-15 09:56:00-04:00,2019-03-15 11:16:00-04:00,short,7332.254555376385,7332.254555376385,BE,0.0,308,-29.35
2019-03-18 09:58:00-04:00,2019-03-18 11:23:00-04:00,short,7364.223578148492,7347.723578148492,TP,16.5,309,-12.85
2019-03-24 20:24:00-04:00,2019-03-24 20:25:00-04:00,long,7337.82254636648,7333.0,cutoff,-4.82,311,-17.67
2019-03-26 09:57:00-04:00,2019-03-26 10:32:00-04:00,short,7433.512851730817,7409.512851730817,TP,24.0,315,6.33
2019-03-31 19:05:00-04:00,2019-03-31 19:06:00-04:00,short,7455.804037375222,7457.0,cutoff,-1.2,317,5.13
2019-04-02 21:45:00-04:00,2019-04-02 21:46:00-04:00,short,7556.688231456711,7560.0,cutoff,-3.31,321,1.82
2019-04-10 19:42:00-04:00,2019-04-10 19:43:00-04:00,short,7658.0460071098805,7656.25,cutoff,1.8,326,3.62
2019-04-15 10:43:00-04:00,2019-04-15 11:29:00-04:00,long,7599.4532325090695,7628.7032325090695,TP,29.25,329,32.87
2019-04-16 21:59:00-04:00,2019-04-16 22:00:00-04:00,short,7699.333072790703,7700.0,cutoff,-0.67,328,32.2
2019-04-23 09:44:00-04:00,2019-04-23 10:03:00-04:00,short,7772.171559230863,7786.421559230863,SL,-14.25,333,17.95
2019-04-26 09:43:00-04:00,2019-04-26 15:00:00-04:00,long,7773.931429214922,7822.0,cutoff,48.07,336,66.02
2019-04-29 21:00:00-04:00,2019-04-29 21:01:00-04:00,long,7787.768622292595,7792.0,cutoff,4.23,339,70.25
2019-05-09 02:52:00-04:00,2019-05-09 09:04:00-04:00,long,7578.916927209297,7544.791927209297,SL,-34.12,328,36.13
2019-05-09 20:24:00-04:00,2019-05-09 20:25:00-04:00,short,7651.573096473161,7650.25,cutoff,1.32,347,37.45
2019-05-13 08:14:00-04:00,2019-05-13 10:01:00-04:00,long,7422.426903526839,7369.551903526839,SL,-52.88,347,-15.43
2019-05-15 10:42:00-04:00,2019-05-15 15:00:00-04:00,short,7481.289402916763,7523.0,cutoff,-41.71,350,-57.14
2019-05-20 06:14:00-04:00,2019-05-20 07:09:00-04:00,long,7446.417643630048,7416.417643630048,SL,-30.0,353,-87.14
2019-05-23 02:07:00-04:00,2019-05-23 03:13:00-04:00,long,7371.647120555797,7351.022120555797,SL,-20.62,355,-107.76
2019-05-28 09:39:00-04:00,2019-05-28 10:18:00-04:00,short,7364.662584484247,7329.412584484247,TP,35.25,359,-72.51
2019-05-28 20:09:00-04:00,2019-05-28 20:10:00-04:00,long,7278.526693405793,7274.0,cutoff,-4.53,358,-77.04
2019-05-31 03:05:00-04:00,2019-05-31 03:53:00-04:00,long,7176.495656589786,7152.870656589786,SL,-23.62,362,-100.66
2019-06-05 05:27:00-04:00,2019-06-05 06:14:00-04:00,short,7224.946166549782,7244.821166549782,SL,-19.88,364,-120.54
2019-06-07 04:08:00-04:00,2019-06-07 08:50:00-04:00,short,7306.2149127648445,7329.0899127648445,SL,-22.88,367,-143.42
2019-06-10 09:33:00-04:00,2019-06-10 09:41:00-04:00,short,7490.945550165439,7514.195550165439,SL,-23.25,354,-166.67
2019-06-11 08:35:00-04:00,2019-06-11 09:32:00-04:00,short,7584.364849485702,7600.489849485702,SL,-16.12,369,-182.79
2019-06-17 09:53:00-04:00,2019-06-17 15:00:00-04:00,short,7560.9113085016415,7560.25,cutoff,0.66,373,-182.13
2019-06-18 04:18:00-04:00,2019-06-18 06:46:00-04:00,short,7584.937138920871,7623.562138920871,SL,-38.62,372,-220.75
2019-06-19 21:09:00-04:00,2019-06-19 21:10:00-04:00,short,7748.238854969065,7746.75,cutoff,1.49,376,-219.26
2019-06-19 23:49:00-04:00,2019-06-19 23:50:00-04:00,short,7765.55530926014,7765.0,cutoff,0.56,375,-218.7
2019-06-25 10:22:00-04:00,2019-06-25 13:01:00-04:00,long,7702.584942229007,7637.709942229007,SL,-64.88,379,-283.58
2019-07-01 03:03:00-04:00,2019-07-01 06:15:00-04:00,short,7829.290057770993,7829.290057770993,BE,0.0,379,-283.58
2019-07-03 03:15:00-04:00,2019-07-03 03:34:00-04:00,short,7845.729041524407,7856.604041524407,SL,-10.88,385,-294.46
2019-07-05 08:30:00-04:00,2019-07-05 08:31:00-04:00,long,7857.780845939943,7873.905845939943,TP,16.12,387,-278.34
2019-07-08 09:37:00-04:00,2019-07-08 10:30:00-04:00,long,7791.326459544721,7791.326459544721,BE,0.0,386,-278.34
2019-07-08 23:23:00-04:00,2019-07-08 23:24:00-04:00,long,7762.717990386845,7756.75,cutoff,-5.97,388,-284.31
2019-07-10 08:33:00-04:00,2019-07-10 08:36:00-04:00,short,7873.192209136437,7889.317209136437,SL,-16.12,389,-300.43
2019-07-15 19:54:00-04:00,2019-07-15 19:55:00-04:00,short,7994.358280096334,7995.5,cutoff,-1.14,392,-301.57
2019-07-23 08:08:00-04:00,2019-07-23 09:38:00-04:00,short,7959.990078487765,7944.615078487765,TP,15.38,399,-286.19
2019-07-30 07:31:00-04:00,2019-07-30 08:35:00-04:00,long,7941.555932796677,7941.555932796677,BE,0.0,403,-286.19
2019-08-02 03:50:00-04:00,2019-08-02 04:53:00-04:00,long,7742.182790863563,7742.182790863563,BE,0.0,389,-286.19
2019-08-02 10:08:00-04:00,2019-08-02 15:00:00-04:00,long,7705.005158577311,7681.75,cutoff,-23.26,390,-309.45
2019-08-04 21:35:00-04:00,2019-08-04 21:36:00-04:00,long,7636.544656962058,7626.0,cutoff,-10.54,408,-319.99
2019-08-07 21:24:00-04:00,2019-08-07 21:25:00-04:00,short,7582.281783028347,7578.25,cutoff,4.03,411,-315.96
2019-08-08 09:05:00-04:00,2019-08-08 09:42:00-04:00,short,7617.434691441897,7584.809691441897,TP,32.62,409,-283.34
2019-08-13 05:30:00-04:00,2019-08-13 06:17:00-04:00,long,7521.640114106753,7521.640114106753,BE,0.0,414,-283.34
2019-08-13 09:46:00-04:00,2019-08-13 09:48:00-04:00,short,7694.484885893247,7732.734885893247,SL,-38.25,414,-321.59
2019-08-16 10:59:00-04:00,2019-08-16 13:25:00-04:00,short,7624.934694968692,7624.934694968692,BE,0.0,417,-321.59
2019-08-19 01:18:00-04:00,2019-08-19 02:28:00-04:00,short,7664.75497912878,7676.00497912878,SL,-11.25,418,-332.84
2019-08-22 10:35:00-04:00,2019-08-22 12:16:00-04:00,long,7670.164265236528,7706.164265236528,TP,36.0,421,-296.84
2019-08-23 08:25:00-04:00,2019-08-23 08:55:00-04:00,long,7648.5269320504385,7674.7769320504385,TP,26.25,422,-270.59
2019-08-23 09:50:00-04:00,2019-08-23 11:02:00-04:00,long,7631.648645621291,7631.648645621291,BE,0.0,419,-270.59
2019-08-27 09:06:00-04:00,2019-08-27 11:16:00-04:00,short,7642.508695258361,7590.008695258361,TP,52.5,424,-218.09
2019-08-29 03:13:00-04:00,2019-08-29 03:14:00-04:00,short,7646.212089161028,7662.337089161028,SL,-16.12,426,-234.21
2019-08-30 05:30:00-04:00,2019-08-30 09:45:00-04:00,short,7762.221632104627,7728.096632104627,TP,34.12,423,-200.09
2019-09-04 20:04:00-04:00,2019-09-04 20:05:00-04:00,short,7734.292320353883,7735.5,cutoff,-1.21,429,-201.3
2019-09-10 03:41:00-04:00,2019-09-10 06:27:00-04:00,long,7792.904046735641,7815.029046735641,TP,22.12,433,-179.18
2019-09-11 10:33:00-04:00,2019-09-11 11:30:00-04:00,short,7870.113220323607,7870.113220323607,BE,0.0,435,-179.18
2019-09-11 19:22:00-04:00,2019-09-11 19:23:00-04:00,short,7921.3221564805135,7930.25,cutoff,-8.93,436,-188.11
2019-09-19 09:32:00-04:00,2019-09-19 15:00:00-04:00,short,7939.129790605412,7930.25,cutoff,8.88,439,-179.23
2019-09-23 19:02:00-04:00,2019-09-23 19:03:00-04:00,short,7904.190003267094,7889.75,cutoff,14.44,444,-164.79
2019-09-25 04:49:00-04:00,2019-09-25 10:54:00-04:00,long,7698.761779676393,7744.511779676393,TP,45.75,435,-119.04
2019-09-30 21:02:00-04:00,2019-09-30 21:03:00-04:00,short,7806.146137609452,7809.25,cutoff,-3.1,449,-122.14
2019-10-02 03:10:00-04:00,2019-10-02 03:22:00-04:00,long,7689.38138584795,7663.88138584795,SL,-25.5,450,-147.64
2019-10-04 08:31:00-04:00,2019-10-04 08:48:00-04:00,short,7686.64445205237,7663.01945205237,TP,23.62,452,-124.02
2019-10-08 09:39:00-04:00,2019-10-08 10:02:00-04:00,long,7665.2128056712345,7636.7128056712345,SL,-28.5,454,-152.52
2019-10-10 10:54:00-04:00,2019-10-10 15:00:00-04:00,short,7763.794102950359,7738.75,cutoff,25.04,456,-127.48
2019-10-11 04:10:00-04:00,2019-10-11 05:02:00-04:00,short,7817.0371943287655,7845.1621943287655,SL,-28.12,454,-155.6
2019-10-15 10:27:00-04:00,2019-10-15 14:00:00-04:00,short,7922.282429616186,7968.407429616186,SL,-46.12,459,-201.72
2019-10-17 05:31:00-04:00,2019-10-17 10:49:00-04:00,short,7971.955612648202,7943.830612648202,TP,28.12,460,-173.6
2019-10-18 10:35:00-04:00,2019-10-18 11:20:00-04:00,long,7912.521825537877,7912.521825537877,BE,0.0,462,-173.6
2019-10-22 09:34:00-04:00,2019-10-22 09:36:00-04:00,short,7986.401104246743,7971.026104246743,TP,15.38,464,-158.22
2019-10-24 03:15:00-04:00,2019-10-24 06:12:00-04:00,short,7934.28716641723,7934.28716641723,BE,0.0,466,-158.22
2019-10-25 10:50:00-04:00,2019-10-25 15:00:00-04:00,short,8007.758089508419,8025.0,cutoff,-17.24,463,-175.46
2019-10-30 10:03:00-04:00,2019-10-30 14:00:00-04:00,long,8030.131719428886,8030.131719428886,BE,0.0,470,-175.46
2019-11-01 09:54:00-04:00,2019-11-01 15:00:00-04:00,short,8143.651822073346,8146.25,cutoff,-2.6,469,-178.06
2019-11-03 21:37:00-05:00,2019-11-03 21:38:00-05:00,short,8184.4999706264025,8184.75,cutoff,-0.25,472,-178.31
2019-11-07 10:16:00-05:00,2019-11-07 14:50:00-05:00,short,8264.95911284065,8224.45911284065,TP,40.5,476,-137.81
2019-11-12 10:19:00-05:00,2019-11-12 14:50:00-05:00,short,8281.578124415639,8248.953124415639,TP,32.62,479,-105.19
2019-11-14 20:15:00-05:00,2019-11-14 20:16:00-05:00,short,8303.323514829619,8300.25,cutoff,3.07,482,-102.12
2019-11-14 21:56:00-05:00,2019-11-14 21:57:00-05:00,short,8306.876726080602,8304.5,cutoff,2.38,477,-99.74
2019-11-15 08:48:00-05:00,2019-11-15 09:59:00-05:00,short,8308.599787545481,8290.974787545481,TP,17.62,481,-82.12
2019-11-18 02:16:00-05:00,2019-11-18 02:17:00-05:00,short,8325.258197873129,8332.758197873129,SL,-7.5,480,-89.62
2019-11-19 03:23:00-05:00,2019-11-19 03:32:00-05:00,short,8363.69098040014,8354.31598040014,TP,9.38,484,-80.24
2019-11-20 03:54:00-05:00,2019-11-20 05:15:00-05:00,long,8296.92587972569,8296.92587972569,BE,0.0,485,-80.24
2019-11-25 09:34:00-05:00,2019-11-25 10:10:00-05:00,short,8337.282692203938,8359.032692203938,SL,-21.75,487,-101.99
2019-11-25 20:46:00-05:00,2019-11-25 20:47:00-05:00,short,8414.82412027431,8418.25,cutoff,-3.43,485,-105.42
2019-12-02 09:30:00-05:00,2019-12-02 09:39:00-05:00,long,8403.609446385071,8373.984446385071,SL,-29.62,492,-135.04
2019-12-03 07:45:00-05:00,2019-12-03 08:32:00-05:00,long,8261.172082087238,8229.672082087238,SL,-31.5,494,-166.54
2019-12-04 04:07:00-05:00,2019-12-04 15:00:00-05:00,short,8288.801957918473,8314.25,cutoff,-25.45,495,-191.99
2019-12-06 08:41:00-05:00,2019-12-06 10:50:00-05:00,short,8372.8689328482,8393.1189328482,SL,-20.25,496,-212.24
2019-12-10 03:52:00-05:00,2019-12-10 03:55:00-05:00,long,8329.83248049312,8320.83248049312,SL,-9.0,499,-221.24
2019-12-12 09:38:00-05:00,2019-12-12 10:00:00-05:00,short,8437.348242154314,8470.348242154314,SL,-33.0,498,-254.24
2019-12-13 05:31:00-05:00,2019-12-13 07:01:00-05:00,short,8544.400039693046,8530.900039693046,TP,13.5,502,-240.74
2019-12-16 09:45:00-05:00,2019-12-16 10:23:00-05:00,short,8594.903059526845,8609.153059526845,SL,-14.25,503,-254.99
2019-12-26 09:45:00-05:00,2019-12-26 11:20:00-05:00,short,8756.55477276877,8775.67977276877,SL,-19.12,508,-274.11
2019-12-30 09:38:00-05:00,2019-12-30 09:45:00-05:00,long,8742.97249466529,8723.09749466529,SL,-19.88,512,-293.99
2020-01-03 05:56:00-05:00,2020-01-03 08:13:00-05:00,long,8743.715344071625,8793.965344071625,TP,50.25,514,-243.74
2020-01-06 21:23:00-05:00,2020-01-06 21:24:00-05:00,short,8881.00840595395,8880.75,cutoff,0.26,515,-243.48
2020-01-07 19:32:00-05:00,2020-01-07 19:33:00-05:00,long,8696.61659404605,8700.75,cutoff,4.13,515,-239.35
2020-01-07 19:38:00-05:00,2020-01-07 19:39:00-05:00,long,8685.372862250453,8696.0,cutoff,10.63,509,-228.72
2020-01-17 04:51:00-05:00,2020-01-17 11:13:00-05:00,short,9163.275526241003,9136.650526241003,TP,26.62,524,-202.1
2020-01-20 21:35:00-05:00,2020-01-20 21:36:00-05:00,long,9121.972242453598,9123.25,cutoff,1.28,526,-200.82
2020-01-21 21:51:00-05:00,2020-01-21 21:52:00-05:00,short,9212.777757546402,9222.0,cutoff,-9.22,526,-210.04
2020-01-23 09:35:00-05:00,2020-01-23 09:58:00-05:00,long,9157.475099792833,9184.100099792833,TP,26.62,528,-183.42
2020-01-24 03:07:00-05:00,2020-01-24 03:35:00-05:00,short,9274.55896358009,9285.05896358009,SL,-10.5,529,-193.92
2020-01-27 05:03:00-05:00,2020-01-27 15:00:00-05:00,long,8991.946156459002,8977.5,cutoff,-14.45,523,-208.37
2020-01-28 10:25:00-05:00,2020-01-28 14:14:00-05:00,short,9053.02925865888,9111.15425865888,SL,-58.12,531,-266.49
